idx,label,meas_id,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
1,False,250226,33.69599914550781,-2.2880001068115234,21.423999786376953,-0.8759999871253967,1.2960000038146973,2.0759999752044678
1,False,250226,33.69599914550781,-2.2880001068115234,21.423999786376953,-0.8759999871253967,1.2960000038146973,2.0759999752044678
1,False,250226,33.69599914550781,-2.2880001068115234,21.423999786376953,-0.8759999871253967,1.2960000038146973,2.0759999752044678
1,False,250226,23.920000076293945,-1.4559999704360962,21.215999603271484,-0.8199999928474426,1.343999981880188,1.003999948501587
1,False,250226,23.920000076293945,-1.4559999704360962,21.215999603271484,-0.8199999928474426,1.343999981880188,1.003999948501587
1,False,250226,21.007999420166016,-0.41600000858306885,20.384000778198242,-0.800000011920929,1.2280000448226929,0.7039999961853027
1,False,250226,21.007999420166016,-0.41600000858306885,20.384000778198242,-0.800000011920929,1.2280000448226929,0.7039999961853027
1,False,250226,21.007999420166016,-0.41600000858306885,20.384000778198242,-0.800000011920929,1.2280000448226929,0.7039999961853027
1,False,250226,18.09600067138672,-0.6240000128746033,21.215999603271484,-1.1080000400543213,1.0839999914169312,0.5320000052452087
